transaction_amount,transaction_time,transaction_type,location_distance_km,is_international,past_fraud_history,fraud
1705.24,19,ATM,488.25,0,5,0
1875.99,3,Online,480.87,0,0,0
171.12,21,Online,489.54,0,0,0
771.81,21,Online,396.51,0,2,0
143.0,22,POS,494.3,0,1,0
422.38,16,ATM,446.18,0,3,0
459.5,12,Online,207.97,0,5,0
938.75,10,POS,392.39,0,1,0
537.86,2,Online,456.03,0,4,0
202.86,8,ATM,356.3,0,3,0
335.81,5,POS,211.39,0,5,0
295.4,21,ATM,32.9,0,4,0
1946.18,20,Online,404.85,0,2,1
1518.83,10,Online,476.37,0,4,1
1935.56,15,Online,181.23,0,2,0
880.04,18,POS,75.95,0,4,0
557.46,4,POS,163.25,0,3,0
1596.79,13,POS,291.31,0,4,1
653.18,16,POS,158.46,0,1,0
599.47,2,Online,305.31,0,2,0
465.78,3,Online,483.43,0,0,0
260.23,15,Online,335.37,0,4,0
513.67,15,POS,181.33,0,2,0
711.28,20,POS,467.88,0,0,0
1348.31,3,Online,282.82,0,2,0
126.07,18,Online,64.19,0,2,0
421.8,16,POS,249.49,0,0,0
1618.24,12,ATM,326.82,0,0,0
294.7,21,Online,419.13,0,3,1
685.95,22,Online,468.24,0,5,0
1729.45,23,Online,158.71,0,4,1
310.7,0,POS,77.76,0,4,0
166.39,11,Online,36.91,0,2,0
969.59,3,Online,369.18,0,1,0
605.54,10,Online,397.58,0,1,0
1127.25,4,Online,204.69,0,5,1
1607.81,1,Online,197.96,0,2,0
275.16,16,ATM,477.12,0,3,0
1161.82,7,ATM,458.34,0,0,0
1011.51,5,Online,116.63,0,2,0
289.01,20,Online,390.4,0,4,0
1248.37,8,Online,311.35,0,1,0
548.01,12,Online,77.11,0,1,0
976.18,10,POS,178.39,0,1,0
165.46,15,POS,88.74,0,3,0
919.71,15,POS,147.58,0,4,0
613.62,1,ATM,307.65,0,3,0
1644.94,9,Online,187.63,0,0,0
114.9,11,POS,197.03,0,2,0
837.8,7,Online,269.82,0,2,0
917.4,10,Online,43.61,0,1,0
1450.29,9,ATM,369.4,0,1,0
1149.0,12,ATM,200.85,0,0,0
1334.76,16,POS,240.2,0,3,0
1554.32,6,POS,487.15,0,5,1
1724.54,23,ATM,172.18,0,5,0
628.44,2,ATM,324.11,0,5,0
1076.51,19,Online,196.25,0,4,0
1680.38,12,Online,447.14,0,0,0
1978.91,18,POS,423.38,0,2,1
1779.15,6,POS,120.81,0,2,0
743.56,8,ATM,345.87,0,3,1
391.14,18,POS,32.59,0,0,0
979.3,12,Online,481.59,0,4,0
1483.54,21,ATM,174.5,0,0,0
985.65,7,Online,415.92,0,0,0
966.88,21,ATM,159.22,0,3,0
1676.62,17,ATM,316.39,1,4,1
723.45,22,Online,491.8,0,5,0
1719.73,1,POS,438.37,0,2,0
814.2,17,POS,80.18,0,1,0
657.14,17,POS,273.74,0,5,0
908.53,10,POS,174.27,1,4,1
1525.13,0,Online,217.17,0,2,0
252.88,13,ATM,167.59,0,5,0
393.64,15,Online,167.98,0,3,0
1902.94,10,POS,271.28,0,4,0
351.81,0,POS,95.98,0,4,0
1135.89,6,Online,268.7,0,2,0
1159.05,15,ATM,139.48,0,2,0
979.76,13,Online,144.49,0,0,0
1289.85,14,Online,369.37,0,0,0
460.42,13,Online,14.8,0,4,0
1105.77,20,ATM,190.47,0,1,0
744.97,10,Online,203.77,0,3,0
1323.67,15,Online,242.56,0,2,0
283.31,18,POS,334.51,0,0,0
1142.18,16,Online,184.84,0,3,1
371.36,5,POS,106.57,0,5,0
558.01,10,POS,442.44,0,5,1
438.2,16,POS,490.52,0,4,1
366.49,8,ATM,10.01,0,2,0
1651.6,17,POS,273.23,0,5,1
572.13,16,Online,170.85,0,2,0
1854.32,11,Online,138.49,0,0,0
1939.88,22,POS,167.85,0,5,0
1142.95,21,POS,319.44,0,1,0
286.86,21,Online,95.36,0,5,0
749.72,4,POS,456.43,0,2,0
1595.67,10,ATM,233.06,0,1,0
735.41,3,POS,162.79,0,3,1
174.95,3,ATM,382.77,0,5,0
1114.01,2,ATM,8.17,0,2,0
1690.4,23,ATM,215.93,0,5,1
1592.06,22,POS,177.65,0,5,0
351.07,16,ATM,169.1,0,2,0
1345.86,6,ATM,168.54,0,1,0
441.79,3,POS,15.64,0,0,0
437.2,22,ATM,76.06,0,5,0
1748.27,12,POS,70.94,0,4,0
500.09,11,Online,494.31,0,3,0
527.23,0,ATM,11.08,0,2,0
2.31,20,POS,83.54,0,5,0
1741.47,18,Online,487.09,0,0,0
1585.4,20,ATM,314.13,0,2,1
1255.03,19,ATM,225.33,1,5,0
1500.78,17,POS,39.38,0,3,1
304.95,10,Online,334.83,0,4,1
917.19,19,POS,68.9,0,2,0
703.09,2,ATM,335.59,0,5,0
188.46,16,ATM,489.59,0,1,0
972.77,11,ATM,265.99,0,0,0
1841.56,9,ATM,107.04,0,4,0
81.08,7,Online,312.64,0,2,0
583.63,14,Online,256.46,0,5,0
415.87,4,POS,266.57,0,4,0
477.06,3,POS,239.05,0,1,0
1816.96,20,POS,336.87,1,2,0
936.67,19,ATM,285.97,0,4,0
933.13,18,POS,493.5,0,2,0
1521.39,20,Online,412.93,0,2,0
309.83,3,POS,132.35,1,4,1
975.04,14,POS,362.88,0,2,0
860.54,16,Online,107.15,0,1,0
1194.22,11,Online,391.17,0,4,0
1999.12,2,ATM,73.78,0,5,0
1539.13,9,Online,236.78,0,4,1
796.33,14,Online,395.3,0,1,0
1655.28,9,POS,140.06,0,1,0
342.25,23,Online,418.56,0,1,0
61.9,22,ATM,322.08,0,5,0
409.69,17,POS,198.76,0,5,0
681.48,0,ATM,211.71,0,2,0
1021.65,2,Online,463.0,0,2,0
1230.64,20,ATM,108.9,0,3,0
1821.3,11,ATM,346.68,0,2,0
1020.2,0,Online,353.65,1,1,0
1003.05,2,Online,461.22,0,3,0
101.44,2,POS,356.58,0,1,0
70.79,4,POS,292.23,0,0,0
1102.77,18,POS,451.26,0,5,0
876.92,0,Online,414.57,0,4,1
1678.52,3,ATM,358.39,0,0,0
322.2,3,ATM,16.29,0,5,0
50.92,16,POS,186.76,0,5,0
898.63,13,POS,315.94,0,1,0
475.72,17,Online,261.13,0,2,1
100.18,0,ATM,159.66,0,4,1
1449.47,21,POS,72.21,0,2,0
224.07,15,Online,276.5,0,2,0
1217.03,2,POS,142.96,0,4,0
562.82,22,Online,116.5,0,4,0
347.82,20,ATM,199.48,0,0,0
760.12,8,Online,392.75,0,1,0
1603.09,22,POS,243.93,0,2,0
784.8,3,POS,108.25,0,1,1
1501.79,20,ATM,58.45,0,1,0
251.85,4,ATM,249.49,0,3,0
1545.77,10,POS,397.18,1,0,0
474.63,20,POS,326.41,0,2,0
1355.11,8,POS,116.07,0,5,1
1132.0,2,ATM,218.35,0,4,0
1858.36,5,POS,427.62,0,4,1
775.26,23,ATM,88.83,0,1,0
133.26,10,POS,266.04,0,0,0
39.29,8,Online,178.12,0,0,0
1653.89,14,Online,62.09,0,2,0
1049.95,22,POS,24.95,0,2,0
1550.71,2,Online,277.94,0,1,1
469.62,0,ATM,10.37,0,1,0
690.82,19,Online,51.72,0,1,0
61.18,21,Online,173.78,0,3,0
1923.02,18,ATM,21.76,0,0,0
1336.07,13,Online,200.22,0,1,0
1866.48,16,Online,65.18,0,0,0
531.73,21,POS,174.94,0,5,0
1223.32,13,ATM,395.58,0,4,0
1357.32,16,ATM,313.18,1,4,0
635.78,13,POS,222.7,0,0,0
1696.37,11,POS,45.92,0,5,0
1894.38,15,Online,309.57,0,4,1
1769.83,0,Online,81.85,0,4,1
1478.39,12,Online,38.29,0,4,0
555.65,5,POS,332.0,0,2,0
563.95,16,ATM,456.03,0,5,0
1926.76,11,Online,230.3,0,2,0
21.56,22,POS,20.5,0,0,0
1432.38,18,ATM,440.15,0,0,0
1412.79,5,POS,33.49,0,3,0
1245.76,6,Online,433.76,0,2,0
1980.23,0,POS,195.91,0,0,0
624.45,0,POS,182.7,0,2,0
680.6,4,POS,271.4,0,3,0
158.8,5,POS,478.54,0,0,0
886.15,15,ATM,449.37,0,0,0
522.84,15,Online,235.17,0,0,0
687.43,13,ATM,347.91,0,0,0
1669.31,0,POS,290.21,0,1,1
1871.03,12,POS,346.73,0,5,0
372.28,19,Online,414.66,0,5,0
745.65,9,Online,17.25,0,2,0
1857.33,23,ATM,162.88,0,2,0
124.56,9,ATM,479.66,0,2,0
185.63,8,Online,474.67,0,3,0
326.42,12,ATM,5.61,0,1,0
1190.83,2,POS,100.72,0,2,0
301.79,17,POS,496.89,0,2,0
1936.18,19,Online,246.41,0,0,0
893.98,1,ATM,286.43,0,0,0
1003.53,16,POS,83.21,0,0,0
494.07,18,Online,447.17,0,2,0
942.45,22,ATM,115.63,0,0,0
1324.17,12,POS,94.82,0,2,0
1502.6,12,ATM,114.06,0,3,0
1507.98,0,ATM,459.81,0,3,1
1156.2,1,ATM,351.42,0,4,0
1808.82,0,Online,384.3,0,1,0
1635.0,23,POS,188.52,0,0,0
1514.34,4,Online,454.59,0,5,0
112.16,23,POS,394.7,0,0,0
14.75,2,POS,375.3,0,1,0
425.68,6,Online,485.47,0,1,0
1327.38,23,Online,183.1,0,4,1
822.98,21,POS,305.49,0,1,0
805.41,12,POS,454.96,0,2,0
1769.29,22,POS,395.44,0,0,0
1791.23,17,ATM,281.69,0,1,0
1818.44,23,POS,38.11,0,2,0
628.44,20,Online,326.36,0,1,0
1382.42,6,Online,263.28,0,5,0
543.99,0,Online,92.09,0,2,0
382.03,4,POS,441.13,0,3,1
370.08,16,POS,171.62,0,2,0
684.87,7,ATM,193.74,0,4,0
860.49,14,ATM,336.2,0,2,0
1662.07,19,Online,244.4,0,1,1
240.66,3,ATM,44.64,0,3,0
1470.12,1,ATM,193.72,0,3,0
1063.38,4,Online,47.23,0,2,0
576.6,0,POS,95.38,0,1,0
986.15,4,ATM,3.59,0,3,0
600.58,5,POS,90.66,0,5,0
1192.57,1,Online,165.22,0,2,0
868.25,0,Online,269.11,0,2,0
329.65,3,ATM,459.64,0,2,0
234.05,6,Online,270.16,0,3,0
1093.84,21,Online,352.8,0,0,0
1804.92,0,Online,178.84,0,1,0
688.57,0,ATM,375.82,0,4,0
1466.27,7,ATM,310.23,0,4,0
1317.66,19,ATM,229.9,0,1,0
1863.18,15,Online,96.88,0,0,1
1642.14,20,POS,151.77,0,1,1
1133.64,12,Online,310.47,0,2,0
1314.4,22,ATM,213.03,0,5,1
1796.87,23,POS,444.69,0,1,0
799.64,22,POS,117.42,1,1,0
654.26,17,ATM,36.54,0,5,0
22.61,19,POS,294.67,0,3,1
1653.28,9,POS,443.03,1,4,0
1602.16,11,ATM,182.37,0,4,0
209.8,0,POS,323.86,0,2,0
1154.14,9,POS,115.71,0,5,0
928.5,8,ATM,279.24,0,2,1
238.3,2,POS,393.4,0,3,0
1961.16,18,POS,433.52,0,2,0
430.18,8,POS,52.56,0,5,0
135.4,9,POS,178.19,0,5,0
1190.1,18,ATM,319.82,0,0,0
1477.99,15,Online,17.36,0,3,0
65.85,23,Online,345.31,0,5,1
1317.78,17,POS,264.02,0,5,0
1065.05,13,ATM,144.28,0,3,0
207.43,2,ATM,407.33,0,1,0
345.88,1,POS,145.03,1,1,1
1136.38,0,Online,495.71,0,0,0
593.42,17,POS,408.19,0,5,0
1876.69,23,ATM,353.99,1,3,1
1637.66,8,ATM,30.67,0,3,0
1967.15,12,Online,452.16,0,1,0
520.08,1,ATM,395.03,0,4,1
1939.48,6,ATM,114.51,0,4,0
863.04,15,ATM,196.12,0,5,0
695.69,20,Online,134.32,0,1,0
101.65,18,ATM,492.21,0,5,0
106.48,14,POS,427.1,0,2,0
1384.33,21,Online,465.11,0,3,1
916.4,10,POS,394.39,0,5,0
453.82,0,POS,228.17,0,0,0
1228.33,20,Online,102.72,0,4,0
506.46,6,POS,104.04,0,5,0
1155.69,19,Online,75.84,0,2,0
719.06,7,POS,273.32,0,3,0
1647.28,9,Online,459.98,0,2,0
1641.57,4,ATM,495.9,0,5,1
955.22,8,ATM,143.65,0,3,0
702.29,0,POS,348.66,0,3,0
725.76,1,ATM,298.55,0,1,0
1611.62,18,Online,244.47,0,1,0
657.03,13,POS,332.88,0,0,0
418.91,19,ATM,185.68,0,0,0
170.29,9,ATM,472.24,0,2,0
933.92,8,POS,352.72,0,1,0
964.78,9,ATM,377.1,0,3,0
1681.98,5,ATM,121.21,0,1,0
443.26,16,POS,84.29,0,3,0
762.6,5,ATM,197.17,0,1,0
1617.0,3,ATM,383.34,0,3,0
1647.42,19,ATM,469.4,1,2,0
769.84,2,ATM,213.66,0,1,0
918.79,22,POS,387.08,0,4,1
607.27,18,Online,235.2,0,4,0
1865.18,17,Online,147.61,0,3,1
238.17,23,ATM,369.63,0,2,0
1867.57,3,ATM,399.1,1,3,1
1368.05,7,Online,101.42,0,2,0
1063.61,16,ATM,152.58,0,0,0
66.29,4,Online,247.39,0,1,0
951.72,12,POS,93.26,0,2,0
816.09,0,POS,464.42,0,3,0
323.28,12,POS,295.67,0,0,0
1313.16,3,POS,60.6,0,3,1
1942.33,21,POS,92.01,0,4,0
1124.82,23,POS,477.18,0,4,0
1429.79,13,Online,369.08,0,1,0
137.83,2,ATM,367.2,0,5,0
835.92,4,Online,36.25,0,1,0
233.6,6,POS,447.65,0,0,0
1225.98,0,ATM,221.87,0,4,0
1877.03,22,ATM,329.86,0,2,0
1323.89,11,POS,479.84,0,4,0
154.53,10,POS,50.01,0,5,1
709.98,23,POS,241.14,0,1,0
1101.78,7,POS,24.81,0,3,1
807.01,5,POS,249.77,0,0,0
1667.45,21,POS,126.13,1,5,0
1629.53,1,ATM,455.53,0,4,0
1224.05,18,POS,199.25,0,2,0
747.54,19,POS,316.94,0,5,0
511.42,19,ATM,430.14,0,2,0
212.64,23,Online,491.85,0,2,0
710.44,13,POS,251.91,0,0,0
826.93,0,ATM,227.88,0,2,0
1351.97,9,ATM,37.87,0,2,0
1316.66,15,Online,6.37,0,4,1
141.15,3,POS,304.4,0,0,0
791.12,10,POS,32.73,0,3,0
364.38,15,POS,190.19,0,3,0
314.47,19,ATM,1.8,0,2,0
1654.78,0,POS,307.61,0,5,0
84.79,15,POS,212.71,0,1,0
838.95,18,POS,63.51,0,0,0
337.24,20,POS,148.18,0,1,0
1758.78,21,Online,284.83,0,0,0
1114.52,8,Online,328.36,0,0,0
463.53,8,Online,231.17,0,4,0
1005.35,8,POS,401.98,0,2,0
1463.24,16,POS,56.22,0,4,0
1916.28,11,ATM,42.27,0,5,1
441.67,12,ATM,22.12,0,1,0
1772.48,7,ATM,267.91,0,1,0
1868.67,15,POS,353.12,0,3,1
1832.92,17,Online,65.26,0,5,1
1271.19,0,Online,319.47,0,5,0
1260.01,0,Online,238.47,0,4,1
807.02,11,POS,493.67,0,4,0
1505.04,5,Online,358.74,0,5,0
1063.06,8,ATM,328.74,1,4,1
1355.2,22,ATM,285.22,0,3,1
857.49,4,Online,498.68,0,4,1
1463.26,15,ATM,490.23,0,4,0
1649.12,17,Online,269.06,0,5,0
293.73,16,Online,227.59,0,5,0
1666.03,17,ATM,231.06,0,4,0
1081.05,0,ATM,214.17,0,4,0
1689.49,18,ATM,265.7,0,5,1
863.17,21,ATM,136.79,0,1,0
758.7,7,Online,463.39,0,2,0
1830.21,2,ATM,245.12,0,1,0
503.09,4,ATM,421.0,0,4,0
1688.58,22,POS,237.65,1,0,0
968.56,7,ATM,359.15,0,0,0
1028.68,18,ATM,168.44,0,3,0
617.63,17,Online,312.4,0,1,0
1146.51,17,Online,249.19,0,5,0
651.1,20,POS,183.56,0,3,1
79.5,0,ATM,440.78,0,3,1
544.73,14,ATM,56.36,0,0,0
13.75,17,ATM,243.46,0,1,0
1956.73,6,ATM,97.18,0,2,0
1931.53,15,ATM,430.53,0,5,0
790.92,15,ATM,126.73,0,1,0
1457.01,14,POS,316.72,0,3,0
692.27,5,ATM,82.78,0,4,0
1342.52,8,ATM,202.46,0,3,0
1611.05,6,ATM,449.68,0,1,0
1893.57,13,POS,83.03,0,0,0
801.02,10,ATM,331.6,0,1,0
1566.81,20,POS,102.26,0,2,0
532.59,15,Online,207.87,0,5,1
1980.67,5,ATM,270.31,0,5,0
52.51,21,POS,288.65,0,4,1
1207.45,15,Online,301.26,0,4,1
1319.35,19,POS,320.07,0,3,0
1376.4,15,POS,135.88,0,1,0
241.65,11,Online,200.68,0,5,0
1877.12,16,ATM,18.66,0,0,0
363.19,4,ATM,384.38,0,2,0
1245.88,12,POS,418.55,0,3,0
446.13,7,Online,99.62,0,1,0
615.13,23,ATM,100.72,0,0,0
1093.37,4,POS,21.02,0,1,0
834.97,11,Online,485.19,0,0,0
321.29,8,POS,403.59,0,1,0
342.7,2,Online,180.35,0,1,0
836.87,2,ATM,240.95,1,5,1
1514.81,0,ATM,145.98,0,3,1
1796.03,21,POS,298.62,0,1,0
169.17,17,ATM,358.65,0,1,0
786.81,23,ATM,223.68,0,3,0
201.39,11,Online,436.8,0,3,0
34.17,8,ATM,258.51,1,4,1
1323.78,8,Online,72.13,0,4,0
1205.3,17,Online,311.15,0,5,0
326.88,17,POS,231.12,0,3,0
468.39,6,Online,467.84,0,2,0
48.39,3,ATM,195.95,0,5,0
1670.06,12,Online,201.43,0,0,0
1949.41,16,Online,325.39,0,3,1
271.78,23,POS,263.49,0,4,0
463.72,1,ATM,187.22,0,1,1
1736.95,13,ATM,494.89,0,3,0
1853.0,2,ATM,151.09,0,3,0
839.84,4,Online,138.76,0,4,1
102.19,13,ATM,432.21,0,4,0
79.74,2,ATM,1.69,0,2,0
1148.33,22,Online,100.63,0,5,0
786.4,6,POS,295.22,0,4,0
58.28,17,POS,81.23,0,4,0
1166.92,12,Online,492.9,1,4,1
23.59,22,POS,232.1,0,5,0
1574.96,21,POS,298.68,0,1,0
613.56,9,POS,80.19,0,3,0
81.48,12,ATM,144.69,0,3,1
1177.12,15,POS,307.31,0,4,0
795.97,8,ATM,274.78,0,5,0
1947.63,1,POS,392.18,0,2,1
1088.85,22,ATM,134.62,0,4,0
551.2,4,Online,326.77,1,5,0
1419.17,21,Online,145.49,0,5,1
543.71,16,POS,293.38,0,2,0
1808.58,22,ATM,302.52,0,5,1
750.07,21,Online,60.92,0,3,0
1100.19,3,Online,274.32,0,2,0
102.1,16,Online,5.97,0,2,0
852.82,8,Online,250.61,0,0,0
1664.89,19,POS,348.76,0,2,0
1611.49,1,ATM,36.42,0,2,0
449.41,23,Online,469.36,0,1,0
452.93,17,POS,229.38,0,3,0
1634.79,20,Online,469.21,0,4,0
1860.87,21,Online,53.7,0,0,0
191.63,10,Online,474.95,1,2,0
900.67,12,Online,54.6,0,1,0
675.57,7,POS,230.75,0,1,0
1741.51,0,ATM,469.0,0,5,0
167.97,16,POS,116.35,0,4,0
423.04,11,POS,17.39,0,4,1
1505.18,3,POS,396.56,0,3,0
103.54,20,Online,297.94,1,5,0
985.58,12,ATM,256.96,0,2,1
884.77,8,Online,17.17,0,1,0
669.47,6,POS,326.62,0,0,0
789.75,22,Online,85.81,0,3,0
1060.35,23,ATM,465.6,0,2,0
323.57,4,ATM,342.86,0,5,1
1144.42,4,Online,353.52,1,4,1
1611.06,16,POS,116.29,0,5,0
1520.56,8,Online,440.38,0,2,0
308.65,5,POS,268.87,0,5,0
299.35,18,ATM,428.54,0,4,0
537.08,15,Online,135.47,0,2,0
722.79,20,ATM,377.73,0,0,0
817.5,1,POS,287.28,0,3,0
1359.71,9,POS,24.21,0,5,0
114.3,15,Online,202.67,0,4,0
70.31,4,Online,91.96,0,0,0
784.43,14,Online,179.59,0,1,0
1394.63,12,ATM,191.68,1,0,0
387.68,12,POS,237.46,0,0,0
1283.37,12,POS,300.15,0,0,0
520.4,14,ATM,285.49,0,4,0
1772.29,13,Online,19.5,0,1,0
1791.48,7,Online,375.34,0,3,0
595.28,10,ATM,474.59,0,0,0
460.76,17,POS,174.34,0,4,0
823.2,23,POS,89.87,0,4,1
481.82,3,POS,270.0,0,3,0
1345.1,9,POS,352.46,0,2,0
1652.3,0,ATM,339.45,0,1,0
1346.51,4,POS,306.05,0,1,0
1648.88,12,ATM,73.12,0,5,0
794.59,0,Online,418.41,0,0,0
313.48,22,ATM,212.81,0,2,0
1476.16,7,POS,110.73,0,1,0
721.59,2,Online,43.13,0,5,0
1342.87,2,ATM,208.36,0,0,0
542.02,6,ATM,308.99,0,2,0
163.38,3,ATM,332.69,0,4,1
1985.17,2,Online,481.37,0,0,0
313.25,14,ATM,76.57,0,2,0
1976.85,7,POS,492.89,0,3,0
1954.58,2,Online,327.34,0,1,0
1587.84,6,Online,227.11,0,0,0
1319.19,17,ATM,444.1,0,5,0
1156.04,10,POS,347.24,0,4,0
1732.34,10,Online,174.36,0,5,1
579.59,16,ATM,442.04,0,0,0
935.89,5,POS,333.31,0,1,0
1239.16,7,ATM,349.42,0,1,0
822.97,0,ATM,448.19,0,2,0
855.55,9,Online,224.21,1,5,1
661.24,18,Online,328.45,0,5,0
1128.9,2,ATM,372.34,0,4,0
1701.3,3,Online,226.97,0,2,0
403.86,10,Online,41.73,0,4,0
1868.93,14,POS,385.72,0,0,0
1378.49,0,POS,23.91,0,0,0
1646.72,8,ATM,358.96,0,5,0
1112.83,10,ATM,455.44,1,2,0
1559.25,18,ATM,173.48,0,3,1
33.38,12,ATM,51.03,0,1,0
1636.94,15,POS,116.43,0,2,0
81.24,3,Online,281.14,0,2,0
1779.94,0,POS,471.33,0,0,0
1983.93,19,ATM,256.14,0,1,1
588.84,12,ATM,56.37,0,2,0
421.43,0,POS,313.89,0,0,0
1530.96,4,POS,366.42,0,0,0
506.8,4,ATM,196.64,0,5,0
1731.26,13,Online,360.76,0,5,0
206.58,22,ATM,162.41,0,2,0
252.78,13,POS,394.55,0,2,0
1958.32,7,ATM,170.54,0,0,0
1348.0,3,ATM,128.05,0,5,0
1693.93,6,Online,439.59,0,2,0
649.33,19,ATM,274.24,0,1,0
1353.29,18,ATM,142.58,0,0,0
1188.89,14,ATM,467.54,0,0,0
1206.7,21,POS,345.43,0,2,0
1365.38,3,POS,110.35,0,2,0
1151.14,18,Online,307.32,0,2,0
858.7,8,ATM,435.18,0,1,0
552.57,20,POS,348.08,0,0,0
1537.39,12,Online,122.38,0,3,0
453.32,13,ATM,324.42,0,1,0
1385.02,22,Online,309.58,0,1,0
467.43,13,Online,410.42,0,5,0
1251.04,21,Online,89.07,0,0,0
1494.41,9,Online,349.82,0,3,1
438.21,15,Online,13.69,0,0,0
120.83,4,Online,348.09,0,1,0
262.82,22,Online,480.22,0,2,0
1212.39,5,ATM,87.19,0,0,0
1699.04,1,ATM,155.65,0,0,0
90.95,12,Online,291.44,0,2,0
1468.57,12,ATM,366.2,0,3,0
683.3,18,Online,172.19,0,3,0
957.58,17,ATM,332.13,0,0,0
1857.79,18,POS,449.64,0,2,0
664.61,0,Online,363.28,0,5,0
931.21,7,POS,355.51,0,0,0
28.35,21,Online,190.99,0,2,0
164.12,15,Online,455.71,0,1,0
517.92,1,POS,138.66,0,5,0
56.68,7,POS,102.64,0,2,0
1263.12,5,POS,182.11,0,0,0
853.37,15,Online,325.08,0,4,0
1096.74,22,POS,430.84,0,3,1
350.12,10,POS,66.04,0,0,0
592.57,16,ATM,406.9,0,2,0
1327.99,22,ATM,406.41,0,5,0
1930.64,18,POS,293.46,0,5,1
101.78,10,POS,380.32,0,2,0
1780.88,7,POS,90.94,0,3,0
1154.19,21,POS,84.79,0,0,0
1128.28,3,ATM,431.4,0,5,1
1001.06,10,Online,249.07,0,5,1
139.72,7,POS,122.97,0,4,0
180.66,8,POS,344.37,0,1,0
1202.22,1,ATM,445.94,0,4,0
682.58,15,POS,316.16,0,1,0
1834.62,5,POS,173.67,0,5,0
813.77,20,ATM,241.62,0,1,0
287.42,20,POS,376.13,0,0,0
1429.72,18,POS,33.75,0,5,0
587.41,7,ATM,108.58,0,5,0
1051.42,13,Online,231.29,0,1,0
1395.97,23,POS,302.12,0,2,0
1800.63,15,POS,169.58,0,1,0
1584.59,11,Online,149.2,0,1,0
1353.05,4,ATM,20.69,0,3,0
1359.59,23,Online,16.3,0,3,1
1891.9,23,POS,139.35,0,0,0
592.35,18,Online,265.25,0,0,0
3.22,17,ATM,278.19,1,2,0
544.64,8,POS,247.01,0,3,0
436.56,1,ATM,204.94,0,4,1
1324.01,19,ATM,126.15,0,0,0
1267.79,11,Online,200.35,0,0,0
1187.33,1,Online,69.38,1,3,1
33.47,9,ATM,57.63,0,3,1
1457.83,0,ATM,149.97,1,2,0
647.74,3,POS,497.67,0,3,0
1330.45,11,ATM,163.25,0,1,0
1113.6,8,ATM,468.23,0,5,0
686.12,3,Online,196.13,0,4,0
270.02,8,ATM,219.5,1,5,1
189.74,5,ATM,398.53,0,1,0
1663.21,0,Online,46.82,0,1,0
1836.88,9,POS,91.16,0,5,1
1299.93,13,Online,486.92,0,1,0
207.76,21,Online,252.96,0,0,0
804.65,17,ATM,22.15,0,5,0
1458.15,5,ATM,23.69,0,1,0
1559.86,17,POS,453.62,0,0,0
237.32,19,ATM,436.68,0,3,0
1.06,15,POS,229.2,0,4,0
1424.56,14,POS,81.61,0,4,0
713.84,15,POS,415.14,0,1,0
509.71,7,POS,162.3,0,4,0
26.78,12,ATM,209.53,0,0,0
1081.06,22,Online,341.24,0,3,1
1702.45,10,Online,176.7,0,1,0
1915.31,6,ATM,314.33,0,2,0
1131.92,16,ATM,442.64,0,5,0
1029.41,17,POS,398.69,0,4,0
171.03,21,ATM,190.81,0,4,0
1098.2,22,Online,143.97,0,1,0
760.58,18,ATM,142.76,0,5,0
1214.66,12,ATM,174.3,0,5,0
778.06,14,POS,246.76,1,4,1
481.36,22,POS,208.3,0,4,0
190.84,21,POS,66.5,0,2,0
630.52,21,POS,81.73,0,5,0
194.19,0,Online,171.46,0,0,0
354.62,15,ATM,281.03,0,1,0
1974.68,4,ATM,296.33,0,1,0
888.76,2,POS,243.1,0,2,0
1064.21,22,Online,369.39,0,2,0
1747.36,9,Online,368.62,0,0,0
1991.14,18,ATM,213.81,0,3,0
1165.85,4,POS,62.22,0,1,0
1625.14,6,ATM,265.09,0,5,0
654.56,13,ATM,190.73,0,4,1
612.18,2,Online,68.96,0,0,0
806.0,12,Online,490.91,1,1,0
1345.34,12,ATM,184.88,0,5,0
1364.7,9,POS,312.9,0,0,0
631.16,1,POS,245.06,0,3,0
267.29,5,ATM,71.41,0,5,0
1265.16,7,ATM,27.77,0,1,0
257.52,3,POS,312.88,0,4,0
1157.41,11,POS,123.51,0,5,1
1387.15,14,POS,121.83,0,1,0
1401.52,7,ATM,478.49,0,0,0
1507.19,6,Online,230.89,0,3,0
1745.85,13,POS,14.71,0,5,1
1000.42,22,POS,169.92,0,0,0
1460.77,18,POS,292.25,0,0,0
1238.73,13,ATM,164.28,0,2,0
374.09,21,Online,13.43,0,0,0
52.35,12,Online,222.16,0,5,1
569.8,20,POS,52.95,0,3,0
886.62,0,ATM,309.58,1,4,1
1234.59,18,Online,309.79,0,2,0
1700.07,0,ATM,18.88,0,0,0
393.3,3,Online,145.33,0,5,0
251.97,9,POS,206.84,0,1,0
1927.0,2,ATM,275.13,0,2,1
216.98,19,POS,148.03,0,3,0
957.5,8,Online,143.87,0,1,0
1171.54,2,Online,491.51,0,3,0
1083.21,5,POS,20.93,0,1,0
172.98,5,Online,494.52,0,4,0
115.0,22,POS,23.88,1,3,0
211.86,11,POS,144.17,0,1,0
1171.59,22,POS,246.85,0,3,1
1089.15,0,Online,71.65,0,2,0
468.25,15,ATM,67.42,0,3,0
1275.91,23,POS,128.16,0,5,0
1640.31,4,ATM,486.75,0,3,0
84.12,8,Online,190.06,0,1,0
996.76,9,Online,283.0,0,3,0
